"277","1","26","14","22072013","0.00","7/21/2013 18:00:00","1"
"278","1","26","1","231216","0.00","7/22/2013 18:00:00","1"
"279","1","26","9","12273","0.00","7/22/2013 18:00:00","1"
"280","1","6","4","1276","0.00","7/22/2013 18:00:00","1"
"281","1","26","1","231467","0.00","7/22/2013 18:00:00","1"
"282","1","26","8","10586","0.00","7/23/2013 18:00:00","1"
"283","1","6","4","1277","0.00","7/23/2013 18:00:00","1"
"284","1","3","13","25072013","0.00","7/24/2013 18:00:00","1"
"285","1","26","1","231997","0.00","7/25/2013 18:00:00","1"
"286","1","26","17","1149","0.00","7/25/2013 18:00:00","1"
"287","1","26","11","24118","0.00","7/25/2013 18:00:00","1"
"289","1","26","11","24113","0.00","7/25/2013 18:00:00","1"
"290","1","26","5","27064","0.00","7/25/2013 18:00:00","1"
"291","1","21","14","26072013","0.00","7/25/2013 18:00:00","1"
"292","1","26","1","232581","0.00","7/28/2013 18:00:00","1"
"293","1","26","14","18970","0.00","7/29/2013 18:00:00","1"
"294","1","26","17","5234","0.00","7/29/2013 18:00:00","1"
"295","1","26","1","232890","0.00","7/29/2013 18:00:00","1"
"296","1","26","1","232893","0.00","7/29/2013 18:00:00","1"
"297","1","6","9","25/07/13","0.00","7/29/2013 18:00:00","1"
"298","1","6","4","1280","0.00","7/29/2013 18:00:00","1"
"299","1","6","2","41486","0.00","7/30/2013 18:00:00","1"
"300","1","26","1","233180","0.00","7/30/2013 18:00:00","1"
"301","1","26","3","44168","0.00","7/30/2013 18:00:00","1"
"302","1","5","4","1281","0.00","7/30/2013 18:00:00","1"
"304","1","3","1","8012013","0.00","7/31/2013 18:00:00","1"
"305","1","3","1","1082013","0.00","7/31/2013 18:00:00","1"
"306","1","5","2","3869550/G-2","0.00","7/31/2013 18:00:00","1"
"308","1","5","4","1275","0.00","8/1/2013 18:00:00","1"
"309","1","6","4","1282","0.00","8/1/2013 18:00:00","1"
"310","1","2","14","3557303","0.00","8/4/2013 18:00:00","1"
"311","1","6","4","1283","0.00","8/5/2013 18:00:00","1"
"312","1","5","7","3107","0.00","8/6/2013 18:00:00","1"
"314","1","5","8","10694","0.00","8/6/2013 18:00:00","1"
"315","1","5","9","12458","0.00","8/6/2013 18:00:00","1"
"317","1","5","3","44507","0.00","8/6/2013 18:00:00","1"
"318","1","5","1","234672","0.00","8/6/2013 18:00:00","1"
"319","1","5","11","24702","0.00","8/6/2013 18:00:00","1"
"320","1","3","1","80713","0.00","8/6/2013 18:00:00","1"
"321","1","6","2","80813","0.00","8/7/2013 18:00:00","1"
"322","1","5","1","235951","0.00","8/7/2013 18:00:00","1"
"324","1","5","3","41494","0.00","8/7/2013 18:00:00","1"
"325","1","5","6","130000033605","0.00","8/7/2013 18:00:00","1"
"326","1","5","4","1285","0.00","8/8/2013 18:00:00","1"
"327","1","24","14","3560803","0.00","8/8/2013 18:00:00","1"
"329","1","5","4","1287","0.00","8/8/2013 18:00:00","1"
"330","1","5","4","1288","0.00","8/12/2013 18:00:00","1"
"332","1","5","1","235929","0.00","8/12/2013 18:00:00","1"
"334","1","5","1","235910","0.00","8/12/2013 18:00:00","1"
"335","1","5","1","235578","0.00","8/12/2013 18:00:00","1"
"336","1","5","8","10752","0.00","8/12/2013 18:00:00","1"
"337","1","5","11","25069","0.00","8/12/2013 18:00:00","1"
"338","1","5","14","3870216/B-2","0.00","8/15/2013 18:00:00","1"
"339","1","5","14","3876805/G-1","0.00","8/15/2013 18:00:00","1"
"340","1","5","25","1939","0.00","8/15/2013 18:00:00","1"
"352","1","5","4","1289","0.00","8/15/2013 18:00:00","1"
"353","1","5","2","16Agosto2013","0.00","8/15/2013 18:00:00","1"
"354","1","5","1","236549","0.00","8/15/2013 18:00:00","1"
"355","1","3","17","5695","0.00","8/19/2013 18:00:00","1"
"356","1","5","4","1290","0.00","8/19/2013 18:00:00","1"
"357","1","5","7","3251","0.00","8/20/2013 18:00:00","1"
"358","1","5","8","10782","0.00","8/20/2013 18:00:00","1"
"359","1","5","14","3876777/A-33","0.00","8/20/2013 18:00:00","1"
"361","1","5","1","237195","0.00","8/20/2013 18:00:00","1"
"362","1","5","14","21 Agosto 2013","0.00","8/20/2013 18:00:00","1"
"363","1","5","14","3879782/H-1","0.00","8/20/2013 18:00:00","1"
"364","1","5","14","3878423/D-35","0.00","8/20/2013 18:00:00","1"
"365","1","5","14","3879639/H-31","0.00","8/20/2013 18:00:00","1"
"366","1","5","14","3879440/G-1","0.00","8/20/2013 18:00:00","1"
"367","1","5","11","25454","0.00","8/20/2013 18:00:00","1"
"368","1","5","28","9653","0.00","8/20/2013 18:00:00","1"
"369","1","5","2","22 de Agosto 2013","0.00","8/21/2013 18:00:00","1"
"370","1","5","1","237730","0.00","8/21/2013 18:00:00","1"
"371","1","5","9","12733","0.00","8/21/2013 18:00:00","1"
"372","1","5","13","130000012329","0.00","8/21/2013 18:00:00","1"
"374","1","5","4","1291","0.00","8/21/2013 18:00:00","1"
"375","1","3","1","238435","0.00","8/25/2013 18:00:00","1"
"376","1","3","11","25617","0.00","8/25/2013 18:00:00","1"
"377","1","5","4","1292","0.00","8/25/2013 18:00:00","1"
"378","1","5","4","1293","0.00","8/26/2013 18:00:00","1"
"379","1","5","1","238877","0.00","8/27/2013 18:00:00","1"
"381","1","5","9","12797","0.00","8/27/2013 18:00:00","1"
"382","1","5","10","64449","0.00","8/27/2013 18:00:00","1"
"383","1","5","11","25886","0.00","8/28/2013 18:00:00","1"
"384","1","2","14","3564964","0.00","8/28/2013 18:00:00","1"
"385","1","5","11","25887","0.00","8/28/2013 18:00:00","1"
"386","1","5","12","29 de Agosto 2013","0.00","8/28/2013 18:00:00","1"
"387","1","5","4","1295","0.00","8/29/2013 18:00:00","1"
"388","1","5","14","30/08/2013/GH","0.00","8/29/2013 18:00:00","1"
"390","1","5","4","1296","0.00","8/29/2013 18:00:00","1"
"391","1","5","11","25990","0.00","8/29/2013 18:00:00","1"
"392","1","6","1","30-08-13","0.00","8/29/2013 18:00:00","1"
"393","1","5","31","9924","0.00","8/29/2013 18:00:00","1"
"394","1","5","1","239409","0.00","8/29/2013 18:00:00","1"
"395","1","5","1","239632","0.00","8/29/2013 18:00:00","1"
"396","1","5","4","1297","0.00","9/2/2013 18:00:00","1"
"397","1","5","1","240429","0.00","9/2/2013 18:00:00","1"
"399","1","5","14","04/sep/13GH","0.00","9/3/2013 18:00:00","1"
"401","1","2","14","343413","0.00","9/3/2013 18:00:00","1"
"402","1","3","2","5092013","0.00","9/4/2013 18:00:00","1"
"403","1","5","4","1298","0.00","9/4/2013 18:00:00","1"
"404","1","3","11","26290","0.00","9/4/2013 18:00:00","1"
"406","1","2","14","6092013","0.00","9/5/2013 18:00:00","1"
"407","1","3","14","130000033802","0.00","9/5/2013 18:00:00","1"
"408","1","5","14","07/sep/13/GH","0.00","9/6/2013 18:00:00","1"
"410","1","2","1","241344","0.00","9/8/2013 18:00:00","1"
"411","1","5","4","1299","0.00","9/9/2013 18:00:00","1"
"412","1","5","6","130000062186","0.00","9/9/2013 18:00:00","1"
"413","1","5","31","10082","0.00","9/9/2013 18:00:00","1"
"414","1","5","8","10911","0.00","9/9/2013 18:00:00","1"
"415","1","5","1","241750","0.00","9/9/2013 18:00:00","1"
"416","1","5","12","TZAC-557","0.00","9/9/2013 18:00:00","1"
"417","1","5","12","TZAC-558","0.00","9/9/2013 18:00:00","1"
"418","1","5","12","TZAC-561","0.00","9/9/2013 18:00:00","1"
"419","1","5","12","TZAC-562","0.00","9/9/2013 18:00:00","1"
"420","1","5","12","TZAC-563","0.00","9/9/2013 18:00:00","1"
"422","1","5","9","13004","0.00","9/9/2013 18:00:00","1"
"423","1","5","7","3462","0.00","9/9/2013 18:00:00","1"
"424","1","5","7","3466","0.00","9/9/2013 18:00:00","1"
"425","1","5","3","45107","0.00","9/10/2013 18:00:00","1"
"426","1","3","14","347097","0.00","9/10/2013 18:00:00","1"
"428","1","5","32","32905","0.00","9/10/2013 18:00:00","1"
"429","1","5","21","10617576","0.00","9/10/2013 18:00:00","1"
"430","1","5","1","914414","0.00","9/10/2013 18:00:00","1"
"431","1","5","4","1300","0.00","9/11/2013 18:00:00","1"
"433","1","5","1","242272","0.00","9/11/2013 18:00:00","1"
"434","1","5","34","12109","0.00","9/11/2013 18:00:00","1"
"435","1","5","9","13041","0.00","9/11/2013 18:00:00","1"
"437","1","5","4","1301","0.00","9/12/2013 18:00:00","1"
"438","1","2","14","13092013","0.00","9/12/2013 18:00:00","1"
"440","1","2","14","130920131","0.00","9/12/2013 18:00:00","1"
"442","1","6","2","91313","0.00","9/12/2013 18:00:00","1"
"443","1","5","14","14/sep/13GH","0.00","9/13/2013 18:00:00","1"
"445","1","5","1","242632","0.00","9/13/2013 18:00:00","1"
"446","1","5","1","242620","0.00","9/13/2013 18:00:00","1"
"447","1","5","1","242621","0.00","9/13/2013 18:00:00","1"
"449","1","3","2","16092013","0.00","9/15/2013 18:00:00","1"
"450","1","2","14","17092013","0.00","9/16/2013 18:00:00","1"
"452","1","2","1","241312","0.00","9/16/2013 18:00:00","1"
"454","1","5","1","240141","0.00","9/16/2013 18:00:00","1"
"455","1","5","9","13069","0.00","9/16/2013 18:00:00","1"
"456","1","5","4","1302","0.00","9/16/2013 18:00:00","1"
"457","1","5","4","1303","0.00","9/17/2013 18:00:00","1"
"458","1","5","3","45179","0.00","9/17/2013 18:00:00","1"
"459","1","5","9","13124","0.00","9/17/2013 18:00:00","1"
"460","1","5","1","243436","0.00","9/17/2013 18:00:00","1"
"461","1","5","1","243421","0.00","9/18/2013 18:00:00","1"
"466","1","5","3","45202","0.00","9/18/2013 18:00:00","1"
"468","1","5","11","27103","0.00","9/19/2013 18:00:00","1"
"469","1","5","4","1304","0.00","9/20/2013 18:00:00","1"
"470","1","5","35","593","0.00","9/20/2013 18:00:00","1"
"471","1","5","1","244573","0.00","9/23/2013 18:00:00","1"
"472","1","5","14","24/sep/2013GH","0.00","9/23/2013 18:00:00","1"
"474","1","5","12","TZAC-612","0.00","9/24/2013 18:00:00","1"
"476","1","5","3","45249","0.00","9/24/2013 18:00:00","1"
"477","1","5","4","1305","0.00","9/24/2013 18:00:00","1"
"478","1","5","11","27269","0.00","9/24/2013 18:00:00","1"
"479","1","5","14","26/sep/2013GH","0.00","9/25/2013 18:00:00","1"
"480","1","5","11","27377","0.00","9/25/2013 18:00:00","1"
"481","1","5","11","27383","0.00","9/25/2013 18:00:00","1"
"482","1","5","1","245101","0.00","9/25/2013 18:00:00","1"
"483","1","5","14","26/sep/2013SH","0.00","9/25/2013 18:00:00","1"
"485","1","5","9","13243","0.00","9/25/2013 18:00:00","1"
"489","1","5","4","1306","0.00","9/25/2013 18:00:00","1"
"490","1","5","4","1307","0.00","9/26/2013 18:00:00","1"
"491","1","5","11","27558","0.00","9/27/2013 18:00:00","1"
"492","1","5","1","245782","0.00","9/27/2013 18:00:00","1"
"493","1","5","4","1308","0.00","9/29/2013 18:00:00","1"
"494","1","5","1","41547","0.00","9/29/2013 18:00:00","1"
"496","1","5","4","1309","0.00","9/30/2013 18:00:00","1"
"497","1","27","4","0","0.00","9/30/2013 18:00:00","1"
"499","1","5","4","1310","0.00","10/1/2013 18:00:00","1"
"500","1","5","9","13330","0.00","10/1/2013 18:00:00","1"
"501","1","5","9","13329","0.00","10/1/2013 18:00:00","1"
"502","1","5","14","02/oct/2013GH","0.00","10/1/2013 18:00:00","1"
"504","1","5","9","13336","0.00","10/1/2013 18:00:00","1"
"505","1","5","9","13333","0.00","10/1/2013 18:00:00","1"
"506","1","5","7","3653","0.00","10/1/2013 18:00:00","1"
"507","1","5","1","246275","0.00","10/1/2013 18:00:00","1"
"508","1","5","8","11069","0.00","10/1/2013 18:00:00","1"
"509","1","5","8","11068","0.00","10/2/2013 18:00:00","1"
"510","1","5","11","27689","0.00","10/2/2013 18:00:00","1"
"511","1","5","2","03/oct/2013SH","0.00","10/2/2013 18:00:00","1"
"513","1","5","7","3670","0.00","10/2/2013 18:00:00","1"
"514","1","5","11","27725","0.00","10/2/2013 18:00:00","1"
"515","1","5","11","27723","0.00","10/2/2013 18:00:00","1"
"516","1","5","5","28016","0.00","10/2/2013 18:00:00","1"
"519","1","5","14","04/oct/2013SH","0.00","10/3/2013 18:00:00","1"
"521","1","6","1","41551","0.00","10/3/2013 18:00:00","1"
"523","1","5","1","245471","0.00","10/3/2013 18:00:00","1"
"527","1","5","14","04/oct/2013GH","0.00","10/3/2013 18:00:00","1"
"529","1","5","4","1311","0.00","10/3/2013 18:00:00","1"
"530","1","5","11","27845","0.00","10/3/2013 18:00:00","1"
"531","1","6","7","3679","0.00","10/3/2013 18:00:00","1"
"532","1","3","14","4102013","0.00","10/3/2013 18:00:00","1"
"534","1","5","14","41020131","0.00","10/3/2013 18:00:00","1"
"537","1","5","4","1312","0.00","10/6/2013 18:00:00","1"
"538","1","5","31","10639","0.00","10/7/2013 18:00:00","1"
"540","1","27","10","8102013","0.00","10/7/2013 18:00:00","1"
"542","1","5","14","08/oct/2013SH","0.00","10/7/2013 18:00:00","1"
"544","1","5","31","10709","0.00","10/8/2013 18:00:00","1"
"545","1","5","1","247397","0.00","10/8/2013 18:00:00","1"
"546","1","5","1","10/10/2013NOD32","0.00","10/9/2013 18:00:00","1"
"548","1","5","11","28153","0.00","10/9/2013 18:00:00","1"
"549","1","5","37","4422","0.00","10/9/2013 18:00:00","1"
"550","1","5","14","10/oct/2013/SH","0.00","10/9/2013 18:00:00","1"
"552","1","5","4","1313","0.00","10/10/2013 18:00:00","1"
"554","1","5","1","247908","0.00","10/10/2013 18:00:00","1"
"555","1","5","31","10788","0.00","10/10/2013 18:00:00","1"
"556","1","5","1","248125","0.00","10/14/2013 18:00:00","1"
"557","1","5","2","15/oct/2013SH","0.00","10/14/2013 18:00:00","1"
"559","1","5","11","28370","0.00","10/14/2013 18:00:00","1"
"560","1","5","4","1314","0.00","10/14/2013 18:00:00","1"
"561","1","2","4","16102013","0.00","10/16/2013 18:00:00","1"
"563","1","5","21","10618481","0.00","10/15/2013 18:00:00","1"
"564","1","5","4","1315","0.00","10/15/2013 18:00:00","1"
"565","1","5","4","41563","0.00","10/15/2013 18:00:00","1"
"567","1","5","14","17/oct/2013GH","0.00","10/16/2013 18:00:00","1"
"569","1","2","14","17102013","0.00","10/16/2013 18:00:00","1"
"570","1","5","14","17/oct/13/SH","0.00","10/16/2013 18:00:00","1"
"572","1","5","1","249202","0.00","10/17/2013 18:00:00","1"
"573","1","5","9","13535","0.00","10/17/2013 18:00:00","1"
"574","1","5","1","249159","0.00","10/17/2013 18:00:00","1"
"575","1","5","1","41565","0.00","10/17/2013 18:00:00","1"
"576","1","5","4","1316","0.00","10/17/2013 18:00:00","1"
"578","1","5","1","249403","0.00","10/18/2013 18:00:00","1"
"579","1","5","11","28680","0.00","10/18/2013 18:00:00","1"
"580","1","5","1","249684","0.00","10/21/2013 18:00:00","1"
"582","1","5","9","13583","0.00","10/21/2013 18:00:00","1"
"583","1","5","21","41569","0.00","10/21/2013 18:00:00","1"
"584","1","5","8","11216","0.00","10/21/2013 18:00:00","1"
"587","1","5","4","1317","0.00","10/21/2013 18:00:00","1"
"588","1","5","1","929051","0.00","10/21/2013 18:00:00","1"
"589","1","2","20","22102013","0.00","10/21/2013 18:00:00","1"
"590","1","27","20","221020131","0.00","10/21/2013 18:00:00","1"
"592","1","5","1","20/oct/2013EC","0.00","10/21/2013 18:00:00","1"
"593","1","2","20","221020132","0.00","10/22/2013 18:00:00","1"
"595","1","2","20","221020133","0.00","10/21/2013 18:00:00","1"
"597","1","5","1","249763","0.00","10/22/2013 18:00:00","1"
"598","1","5","31","11035","0.00","10/22/2013 18:00:00","1"
"599","1","5","1","23/oct/2013HE","0.00","10/22/2013 18:00:00","1"
"601","1","5","1","249907","0.00","10/22/2013 18:00:00","1"
"602","1","5","32","33854","0.00","10/22/2013 18:00:00","1"
"603","1","5","3","41570","0.00","10/22/2013 18:00:00","1"
"605","1","5","21","10618650","0.00","10/22/2013 18:00:00","1"
"606","1","5","1","41571","0.00","10/23/2013 18:00:00","1"
"607","1","5","14","24/oct/2013SH","0.00","10/23/2013 18:00:00","1"
"609","1","5","1","250432","0.00","10/24/2013 18:00:00","1"
"611","1","5","1","250431","0.00","10/24/2013 18:00:00","1"
"612","1","5","3","45592","0.00","10/25/2013 18:00:00","1"
"615","1","2","16","28102013","0.00","10/27/2013 18:00:00","1"
"617","1","5","13","130000014460","0.00","10/28/2013 18:00:00","1"
