"109","3120.00","17645.79","511.40","4600.00","/","3","1","6/26/2014 18:32:34"
"110","5457.00","0.00","121.00","4267.50","/","3","1","6/27/2014 18:27:41"
"111","2172.50","0.00","472.82","0.00","Sobrante 1.00","5","1","6/28/2014 16:35:25"
"112","0.00","0.00","0.00","0.00","Cuadro","6","1","6/30/2014 18:10:05"
"113","5595.00","9070.00","312.10","0.00","/","3","1","7/1/2014 18:46:50"
"114","17755.00","34543.00","791.00","1850.00","/","3","1","7/2/2014 19:00:51"
"115","4985.00","3742.00","38.00","2700.50","/","3","1","7/3/2014 18:30:15"
"116","16150.00","0.00","3724.25","231.00","/","3","1","7/4/2014 18:54:16"
"117","13522.00","0.00","2009.50","0.00","/","3","1","7/7/2014 19:00:55"
"118","3002.50","2600.00","464.65","50063.00","/","3","1","7/8/2014 18:47:51"
"119","10140.00","0.00","4571.02","685.00","/","3","1","7/9/2014 18:51:22"
"120","9170.00","1482.00","128.55","2125.00","/","3","1","7/10/2014 18:33:57"
"121","9870.00","6563.00","937.50","0.00","/","3","1","7/11/2014 18:32:20"
"122","6847.50","3800.00","1414.75","0.00","Cuadre SÃ¡bado (CABAL)","5","1","7/12/2014 16:04:48"
"123","2085.00","2320.00","5237.46","395.00","/","3","1","7/14/2014 18:48:45"
"124","16940.00","2045.00","0.00","0.00","/","3","1","7/15/2014 18:42:47"
"125","3325.00","1445.00","341.75","61393.57","/","3","1","7/16/2014 19:26:54"
"126","14130.00","17025.00","612.25","1716.00","/","3","1","7/17/2014 18:55:19"
"127","3255.00","0.00","515.70","49947.00","/","3","1","7/18/2014 18:46:49"
"128","12440.00","8065.00","11474.35","1000.00","Los 1000.00 en Deposito venta CaÃ±onera de David","5","1","7/19/2014 16:20:45"
"129","18230.00","3795.00","1200.00","36195.00","/","3","1","7/21/2014 18:52:20"
"130","21480.00","22894.00","786.50","2975.00","/","3","1","7/22/2014 19:16:43"
"131","11189.00","9250.00","2063.75","48514.00","/","3","1","7/23/2014 19:02:11"
"132","9912.00","749.00","2372.75","5599.00","/","3","1","7/24/2014 18:59:48"
"133","22040.00","0.00","255.75","5295.00","/","3","1","7/25/2014 18:38:28"
"134","10768.00","0.00","7863.40","1880.00",".","5","1","7/26/2014 16:43:21"
"135","4602.00","4474.00","1560.25","3708.33","/","3","1","7/28/2014 19:01:18"
